1.000000000000000000e+00,5.354332979743507970e-01,5.426069720391215601e-01,4.325618529618568409e-01,3.583750143002001898e-01,4.519238176071636026e-01,5.211055086187904584e-01,2.037562428382453661e-01,3.965688420463487351e-01,4.991247767394650370e-01,2.989449393986827186e-01,4.543322747767753467e-01,4.124939749922089671e-01,4.329101346405735962e-01,4.228623677440693784e-01,3.858074426096465004e-01,4.468718189890998893e-01
1.000000000000000000e+00,4.268688876614470940e-01,5.536274322917547064e-01,3.780845698332226945e-01,3.678100447650408666e-01,6.468366002613142873e-01,4.309931742106354324e-01,1.770994324415323673e-01,3.999998484913536712e-01,7.594537341710537737e-01,3.361967728300705449e-01,3.037158005309361641e-01,3.735996847844487156e-01,2.961552731634703450e-01,3.073916381923035845e-01,2.763008754774692322e-01,5.010373633381789427e-01
1.000000000000000000e+00,2.225346259594721543e-01,3.288990257663507166e-01,3.261464483743514720e-01,2.481345630791767509e-01,4.753004759876021668e-01,2.445748466221737139e-01,1.813459121771097415e-01,1.900820052223529399e-01,6.107503460071268542e-01,1.760653941546448109e-01,2.028909769665747376e-01,2.772337852922992507e-01,2.238600024836068236e-01,1.603462020140072330e-01,1.589134699642218151e-01,2.578336694563036491e-01
1.000000000000000000e+00,2.778100882392442461e-01,4.501272451884070769e-01,3.883037190919731430e-01,2.650487622487336381e-01,3.233945933725764776e-01,2.888651831391600422e-01,2.290075822584546894e-01,2.956963071694730383e-01,6.275840649152327755e-01,2.616419726432492876e-01,3.871904001585469435e-01,3.781791921018890501e-01,3.705317854073120754e-01,3.419481299242193018e-01,2.948191368295722259e-01,3.213946799531374188e-01
1.000000000000000000e+00,4.962736625607079288e-01,6.413183598518006345e-01,5.128739331099537724e-01,4.243498386285877166e-01,4.459259101769852962e-01,5.104402288332785531e-01,2.606290890292388140e-01,4.037762363652431241e-01,6.979993319815388508e-01,3.280999428806155582e-01,5.391536439034908534e-01,4.969643031459668459e-01,5.518313606299786178e-01,5.272054773436862796e-01,3.195530350816828125e-01,5.106932978100665599e-01
1.000000000000000000e+00,3.451500249364726214e-01,3.470959733369112787e-01,3.929682052041463813e-01,3.562442270276121037e-01,5.722171584893508411e-01,3.641027903299056678e-01,2.894952244031130384e-01,2.668632831625014079e-01,5.207850761123891115e-01,3.192607450694350812e-01,4.636733402488991129e-01,3.570448385210374664e-01,4.705975524962263123e-01,3.592787870160248365e-01,4.339060512824160498e-01,4.137393646395168822e-01
1.000000000000000000e+00,3.459709928342249996e-01,5.911157080808694397e-01,4.443471336554171147e-01,3.795197841645264192e-01,4.943325344336876870e-01,3.783669911796305740e-01,1.259715335521882917e-01,3.832949047317860125e-01,6.749968245266863009e-01,4.522510010068934161e-01,2.985757937630997283e-01,4.125603508869336022e-01,3.114377236367248392e-01,3.179977918800274139e-01,2.137494831218276492e-01,4.090448572984068387e-01
1.000000000000000000e+00,4.398725413553637997e-01,4.118566478856130475e-01,4.495818936794108711e-01,3.915679433887626071e-01,4.944589306884225044e-01,4.409030964854308565e-01,2.817437698927805489e-01,4.634895707232374873e-01,5.172149974369198988e-01,4.556476114125380117e-01,6.328593243415304714e-01,3.990524254239287694e-01,6.390262044838124211e-01,6.183019794585251638e-01,4.084664451835131604e-01,5.752851075007294757e-01
1.000000000000000000e+00,2.073959514049311115e-01,5.401210633829007790e-01,3.115749163823580137e-01,2.051577940759130581e-01,3.234685169482048317e-01,2.220764434143597255e-01,1.753123017200398648e-01,2.360901352045688406e-01,6.220757597251507232e-01,2.244785959943309261e-01,3.658095982058686690e-01,3.169527614248319747e-01,3.535650732043420508e-01,3.655948935867577299e-01,4.875216283444452903e-01,2.632475421803981974e-01
1.000000000000000000e+00,3.051942306855778830e-01,5.334229853109369035e-01,3.480498922163901554e-01,2.992420843213293713e-01,4.454878671951642000e-01,3.290298312885989174e-01,1.701961607116905528e-01,2.799964520217964603e-01,2.471079909809474340e-01,2.083690541716734790e-01,2.343869018339194976e-01,3.598619054736603151e-01,2.420178716931899177e-01,2.395536959574825486e-01,4.189806854890812393e-01,3.193844877791978121e-01
1.000000000000000000e+00,4.022233679018269448e-01,5.605105976788878896e-01,3.835473591353552036e-01,3.408302256374506345e-01,4.334838722339909300e-01,4.008010915713741684e-01,1.051226751267890919e-01,2.565351950761912692e-01,5.844829445515735689e-01,3.784668769948093536e-01,1.985043908021762449e-01,3.977505822180728012e-01,2.056001540482949863e-01,1.797209755021496880e-01,2.958360582555943363e-01,2.947597305353709674e-01
1.000000000000000000e+00,5.161981370149016923e-01,4.627298948426123992e-01,4.444795314743034687e-01,4.021840222368190942e-01,4.357251980613445208e-01,5.143099482877083739e-01,2.033871638262774451e-01,4.349950468432413619e-01,7.008621208775418499e-01,4.164914702487348963e-01,4.745930587531372313e-01,4.082151410968830607e-01,4.556123789410820857e-01,4.468211824561655332e-01,3.606497801524334856e-01,4.746776688819601686e-01
1.000000000000000000e+00,5.708982340866359806e-01,5.760390363428881111e-01,5.423923995848520807e-01,5.637273843268278961e-01,4.995370555168215376e-01,5.977736231076336004e-01,3.593922761061613680e-01,4.022642449903328643e-01,3.632139850040569939e-01,5.941638125823428540e-01,4.945603395496820376e-01,5.497031272990630102e-01,5.197450700744775665e-01,4.878043403731972538e-01,6.377219970956391482e-01,5.186448928837389394e-01
1.000000000000000000e+00,4.000969784524461836e-01,6.466939580631219098e-01,3.294147731660731493e-01,3.067708356718139018e-01,4.849788622849641739e-01,3.972836159891078855e-01,1.799607271020639276e-01,5.149653737694882549e-01,5.820741038307186699e-01,3.424435058176612534e-01,3.961626380294878680e-01,3.372989805483520009e-01,4.388319518062892000e-01,3.718884347730516682e-01,5.040671164297860773e-01,4.433155653748313552e-01
1.000000000000000000e+00,4.073225873819154574e-01,5.385109336870388397e-01,4.599984137761728431e-01,3.333289433073266528e-01,4.667506561039526658e-01,4.052532583119973775e-01,1.946667084479441201e-01,3.654679197216134656e-01,4.938324767061574305e-01,3.604807358688819074e-01,3.789343925385822986e-01,4.502216806512792102e-01,3.895343748852470589e-01,3.680891558147151854e-01,4.381626730175612328e-01,4.360291301817869059e-01
1.000000000000000000e+00,4.454733171589554952e-01,6.324598503522187443e-01,5.796607349098008566e-01,4.439178390676699060e-01,6.699709470815981005e-01,4.714006035222197966e-01,2.761673090298615296e-01,4.895391531422515485e-01,7.534778135106344754e-01,4.363337250484968788e-01,5.415631386448310769e-01,5.458774376207374823e-01,5.499295103810550867e-01,5.475114971631174221e-01,4.068519048319923503e-01,6.550263041383815876e-01
1.000000000000000000e+00,6.056672178596874678e-01,5.875346299460807442e-01,4.873169203756013146e-01,4.321386102247907202e-01,3.713588314310061755e-01,5.957259963593986019e-01,1.732348306052212961e-01,5.217987380035171707e-01,5.136798817911375492e-01,3.782703068036758487e-01,4.423551975774491773e-01,4.625391246848535309e-01,4.646504051383008038e-01,3.628658396875195091e-01,4.090362142560634018e-01,2.676225697167755602e-01
1.000000000000000000e+00,3.427642096937720817e-01,5.369587141941675190e-01,3.627248116614154028e-01,3.019909159582409020e-01,5.186730960777419241e-01,3.473449847134256752e-01,1.862097727261892433e-01,3.222410101363561430e-01,3.112251021033239362e-01,3.428137242850103905e-01,4.549942430202627563e-01,3.489705081402357800e-01,4.628999229376432045e-01,4.077190448135749046e-01,6.005321738231255146e-01,4.401600279794354309e-01
1.000000000000000000e+00,3.548732278503849424e-01,6.141577660908627001e-01,4.144237787659142414e-01,3.502344551793881711e-01,5.789715184071257958e-01,3.793045724410791242e-01,2.730483850255357448e-01,3.628877262598560471e-01,4.262520247125413664e-01,3.841905264832062850e-01,6.201332210185440674e-01,3.987794400516702087e-01,6.102902161836684103e-01,5.636002846163159496e-01,4.270241376167611680e-01,6.240168671280557078e-01
1.000000000000000000e+00,2.652442482452648798e-01,6.947625541350949119e-01,2.500049572873622172e-01,2.312140332880766591e-01,4.402002360372513357e-01,2.721254160717397896e-01,2.245465245626896977e-01,3.641062058351514641e-01,3.781215036349683811e-01,3.019339420614570169e-01,3.760461520378787781e-01,2.830671983440479211e-01,3.671928480630424207e-01,3.843605330535657671e-01,5.102305394708107622e-01,3.797985041958976127e-01
1.000000000000000000e+00,3.336895022670148259e-01,3.889409262601231654e-01,4.786907985094664975e-01,3.207242883224352692e-01,5.758073339087458331e-01,3.550050555832443000e-01,1.501881276965736367e-01,4.625091668769647502e-01,3.801385933281061225e-01,3.469206233014359153e-01,3.690618557372972175e-01,4.144986679848464139e-01,3.783280867809553083e-01,2.966375190256507199e-01,3.198540818743112468e-01,4.000822208011186043e-01
1.000000000000000000e+00,3.601740292899004436e-01,4.254856572000818571e-01,3.084033409446353957e-01,3.333917505245120316e-01,3.945212957731962788e-01,3.648431017753948069e-01,3.211492621127330360e-01,2.142290547937378553e-01,5.034169127469756422e-01,2.254312267174848894e-01,5.133155026671926136e-01,2.900781986863069650e-01,5.050311838928664976e-01,4.804228944004889090e-01,3.951156593355498181e-01,3.788029529443397436e-01
1.000000000000000000e+00,1.118714449287559892e-01,4.976763163811395163e-01,2.403177162902060959e-01,1.620053654118857045e-01,5.623989566319502753e-01,1.231809491138354945e-01,5.839783332252098530e-02,2.382870629010054031e-01,5.606470636804179453e-01,2.011851337755623526e-01,1.265691634833839840e-01,2.147299543981922021e-01,1.184129767038601122e-01,3.901271880132483466e-02,3.638537748755099610e-01,2.727690139858901519e-01
1.000000000000000000e+00,3.285624282769913362e-01,6.898493899738417090e-01,3.187764004467109058e-01,3.015375302882235542e-01,5.285534279833915550e-01,3.365312285763468192e-01,1.592376277947816499e-01,2.052741127219328554e-01,8.156703626880690283e-01,3.393981973493238047e-01,3.194282396200597285e-01,3.305057491307052953e-01,2.822964111184129155e-01,3.019900276761962599e-01,5.005183395459121831e-01,3.745847871987879607e-01
1.000000000000000000e+00,2.310572771440101980e-01,6.216433079192629219e-01,2.707346621644884932e-01,1.672051808341334656e-01,4.666959556856680735e-01,2.274661113297422599e-01,7.914471169837442033e-02,2.185516442366946255e-01,6.314559480858502605e-01,2.037214910074622853e-01,2.741815671183295278e-01,2.640052344795142392e-01,2.743386099903167286e-01,2.540633393784661465e-01,2.703092528503320269e-01,3.229573523533050272e-01
1.000000000000000000e+00,3.906216456029085182e-01,4.820540088987882998e-01,4.365045379230313993e-01,3.315409904925125106e-01,3.990778460927759119e-01,4.016463416408622145e-01,7.359497577805666768e-02,4.379693825681894581e-01,7.016588954368619957e-01,4.512078538946530104e-01,1.645654166025823928e-01,4.164553906766553237e-01,1.386691149315932570e-01,9.630403684904646766e-02,2.100232220563262586e-01,2.033298161722855157e-01
1.000000000000000000e+00,3.163008361855160766e-01,4.288845946931736930e-01,4.567798930406127278e-01,3.489644993270293316e-01,4.674668103764489935e-01,3.582964116242571273e-01,1.348066838055096417e-01,3.172568333266963525e-01,7.445743430411277952e-01,4.194952098325624434e-01,2.987995399469721702e-01,4.130117755316753958e-01,3.263311078313039237e-01,2.446344776773794749e-01,1.805953314948487431e-01,3.335121487273109420e-01
1.000000000000000000e+00,6.158299981504864462e-01,5.393084641888402642e-01,6.134665474583042011e-01,5.025211337005722756e-01,7.556314833110520102e-01,6.253308616831536604e-01,2.365432607729587577e-01,4.482856194887604451e-01,2.808161876664765910e-01,4.808283563365541857e-01,3.892614128525569983e-01,5.579832488122259404e-01,4.019005045635760665e-01,3.827516848681599693e-01,5.104343363476905315e-01,6.227936808124929779e-01
1.000000000000000000e+00,4.135154725008405863e-01,5.715746283840388298e-01,2.913251244818634844e-01,2.020123059432721579e-01,3.882850674209641362e-01,3.854897260332380005e-01,2.327884771467473024e-01,3.645185451322645598e-01,4.855901599537657543e-01,1.964149720273554722e-01,3.833506274676953263e-01,3.022808025900462492e-01,3.846731456248585479e-01,3.522571942452742411e-01,3.627990917170808016e-01,3.398724174332062309e-01
1.000000000000000000e+00,2.036707214320172821e-01,4.111168311652230178e-01,3.294561443703814541e-01,2.282665582939449322e-01,4.743339302651928269e-01,2.298027290281190183e-01,1.378602599186067312e-01,2.233020519826642292e-01,6.258830500671420660e-01,2.833239686431694992e-01,3.136906625544174654e-01,2.905574047884200151e-01,3.169411218787938078e-01,2.714163514177582170e-01,3.941854293671093190e-01,3.448000577108286668e-01
1.000000000000000000e+00,3.903559785027753137e-01,4.557915243764119051e-01,3.947348264570528786e-01,3.175870654279526750e-01,4.748135455173910224e-01,3.868478425791316289e-01,2.739440970046472246e-01,4.312129778223007248e-01,6.285555554370164666e-01,2.185084936866603655e-01,5.529172851781988252e-01,3.660741060222009735e-01,5.547498812879307906e-01,4.688465413295090922e-01,4.990800444415215975e-01,4.407696230422658568e-01
1.000000000000000000e+00,2.818227923165127491e-01,5.061051888140251087e-01,4.116208586215762133e-01,3.285531161267586375e-01,5.773984936259589640e-01,3.140105712990896025e-01,2.361276559242963535e-01,2.417744749740752264e-01,5.169935937859490016e-01,3.682312847036299241e-01,3.654298686889083658e-01,3.951549418032429539e-01,3.531589777768945337e-01,2.942082165110804226e-01,4.002086640203366685e-01,4.152477619418225019e-01
1.000000000000000000e+00,3.634649582997932504e-01,5.022936797803406739e-01,3.858869233930636300e-01,3.389170798026659437e-01,6.368832417872560825e-01,3.715231756566726995e-01,2.640972655426975235e-01,4.889755138790023437e-01,7.353894043851647577e-01,3.459895192512192352e-01,3.635771428589477106e-01,3.396237880794850672e-01,3.979538031129826736e-01,3.483797215363608757e-01,3.626671265834473523e-01,5.022337631582252104e-01
1.000000000000000000e+00,5.305525786690428180e-01,5.715479561281706644e-01,5.483246544985279636e-01,4.838994418074219483e-01,6.197027174864171428e-01,5.491212155201318224e-01,2.332224767390057296e-01,4.416766419240851782e-01,6.840911037254830962e-01,3.060198417405922133e-01,5.268947577145328687e-01,5.104142656576768911e-01,5.325570311768983434e-01,4.903646588437500231e-01,2.403394730003262370e-01,6.328960616166166009e-01
1.000000000000000000e+00,1.503241865722458048e-01,5.940356802238579981e-01,1.570726181566139412e-01,2.000593207326929468e-01,5.650020362326884094e-01,1.641365317686626080e-01,1.841299344814582850e-01,3.651578291352969297e-01,5.395309485563907215e-01,2.926839354896140777e-01,3.231172202727801146e-01,1.926487131751502269e-01,3.204421697662379054e-01,2.703616138765759791e-01,4.158753523318933221e-01,4.515025793878676419e-01
1.000000000000000000e+00,2.523551714942997570e-01,6.615874186559185244e-01,2.279397647832194507e-01,1.843492543638359793e-01,4.455773023960756252e-01,2.381352174511188191e-01,1.587259259011502277e-01,2.041177965442385056e-01,8.760845024566693562e-01,1.401955069452966995e-01,3.883344067849938686e-01,2.540167763096003450e-01,3.880098855376962752e-01,3.560262662931972244e-01,2.646718164535114548e-01,3.959447214025943462e-01
1.000000000000000000e+00,4.574828074966816871e-01,4.581576121155942483e-01,4.630732821004438504e-01,3.817917079736123376e-01,4.441995790614038375e-01,4.601586093604063676e-01,1.813396326097085620e-01,3.324162830725482243e-01,5.366709358128498586e-01,3.702053756401055828e-01,4.328044403893370196e-01,3.915078786181330761e-01,3.756391436514877058e-01,3.352390936716841408e-01,3.158003082882445134e-01,3.230199441151928030e-01
1.000000000000000000e+00,4.259670585151395517e-01,5.053810678587535854e-01,4.352360443840292414e-01,3.675222555910066524e-01,4.641709271355634603e-01,4.367116813715537504e-01,3.659206578546266853e-01,4.066721099162083353e-01,4.374393645483515281e-01,3.705510623488734168e-01,6.902840439016658669e-01,3.938818003105573617e-01,7.051065929204270999e-01,7.093100562662744135e-01,4.684859070736767661e-01,5.921656600455108554e-01
1.000000000000000000e+00,3.636642815612345925e-01,4.804776213627063308e-01,3.739284441824324845e-01,3.367602035293709162e-01,5.125451835648392462e-01,3.736935554325043207e-01,2.635930362376874836e-01,1.315284363973848181e-01,3.222097356135180113e-01,3.112375466523919498e-01,3.821576702052135177e-01,3.579913335232190463e-01,3.790344462085734056e-01,3.699248730764157500e-01,3.850008644302798100e-01,4.702009840111447958e-01
1.000000000000000000e+00,7.873447473347429115e-01,4.991153010559332692e-01,8.003911980917489677e-01,6.682451464869235691e-01,4.963241084239374268e-01,8.159831360503145836e-01,2.224103452777109469e-01,5.406162204989978237e-01,3.365792197646108597e-01,6.479725286483626334e-01,4.384711962252035300e-01,7.255859307328935692e-01,4.099689792953196132e-01,4.938499796369080763e-01,4.974386437212892642e-01,5.392649899657659951e-01
1.000000000000000000e+00,4.245186334795951200e-01,6.119582183212063375e-01,3.546267581550755499e-01,2.969031632633662432e-01,3.383116157216893294e-01,4.143532919680134041e-01,1.642988275348004901e-01,3.261829768348049607e-01,4.230252362862165771e-01,3.200778355640416240e-01,4.302765669975712748e-01,3.452832063831803855e-01,4.332837371191399778e-01,3.195664825203242132e-01,4.264343352516101748e-01,3.020705472375860845e-01
1.000000000000000000e+00,6.047940640753131092e-01,3.925377525278345714e-01,5.769373205688291817e-01,4.569390150784099491e-01,3.651999573010368816e-01,6.083718031984460817e-01,1.787951066060489147e-01,3.810763443103631909e-01,5.470641749098209550e-01,3.537403900639604082e-01,4.229485928037839959e-01,5.047516640393975296e-01,4.161021115045661078e-01,4.240149011951705460e-01,3.716219109312762225e-01,3.008183814058630889e-01
1.000000000000000000e+00,4.133132545994720464e-01,6.000913630294900658e-01,5.153703313917181728e-01,4.555714889127477907e-01,5.219926596790356310e-01,4.516202630963349063e-01,1.922031541804903598e-01,5.682527846175384756e-01,5.008091015004347835e-01,4.668871267534367431e-01,3.621527070347818067e-01,4.875829086606350282e-01,3.905963686996940520e-01,4.014714183246964607e-01,4.343279952486646667e-01,4.857154767062142331e-01
1.000000000000000000e+00,4.405179100033936312e-01,7.076459424853066560e-01,4.167050179232528184e-01,3.907903332537423502e-01,3.530765813486194671e-01,4.430860794593439178e-01,1.568045902411622505e-01,4.187330255751428032e-01,5.532698315185968774e-01,3.651002444779153366e-01,3.576855173957598777e-01,3.977837117612834650e-01,3.843917905528029810e-01,3.391532335115740038e-01,4.244587160259680192e-01,3.227089768852396401e-01
1.000000000000000000e+00,5.773071410494134970e-01,5.387144598334846490e-01,6.740959001242284865e-01,5.606974532451994842e-01,4.769487257431214156e-01,6.108076358266115724e-01,2.939589393076734170e-01,3.965153879766443179e-01,5.013343610910174775e-01,5.593318461933093344e-01,6.921704201228296993e-01,6.111671265038313150e-01,6.801125910538609043e-01,6.347297369013463753e-01,4.994461290543969478e-01,5.863596978232763490e-01
1.000000000000000000e+00,6.000343389798894478e-01,6.046354852424017379e-01,6.338351714571214268e-01,5.731334893668815766e-01,4.093968996850632092e-01,6.284282995951289141e-01,3.885915373686174012e-01,5.639819263268626148e-01,6.136080846823868118e-01,4.781383952535898652e-01,4.067290593372810958e-01,6.386446317660910976e-01,3.942335625220390050e-01,4.130678995322604741e-01,3.692983208209817958e-01,4.267137621185280727e-01
1.000000000000000000e+00,1.751275282026445446e-01,6.184719565709552169e-01,1.828303275733209055e-01,1.967402321756725192e-01,3.534145019223298156e-01,1.959275360502565899e-01,1.653208471208907904e-01,4.095446126886781446e-01,4.733246373625611958e-01,2.194561425463786297e-01,3.842019660203607745e-01,2.202999320764087998e-01,4.032528756548347526e-01,3.728429361037232104e-01,3.097200224299917481e-01,3.428299044142545382e-01
1.000000000000000000e+00,6.228526120472432925e-01,5.631381430445148162e-01,6.910317169986778252e-01,5.513375284693834422e-01,5.747207862605998585e-01,6.464577099777355507e-01,2.272319973965803708e-01,6.226436812461269010e-01,4.806385997442579328e-01,4.864874476557056182e-01,5.042060463093052114e-01,6.652076730610601007e-01,4.843189363527755087e-01,5.246496017298645231e-01,1.984262913257933414e-01,5.985961492894781300e-01
1.000000000000000000e+00,4.082625034946977816e-01,6.518464280939239019e-01,4.391801722089597182e-01,3.403041605509039003e-01,5.565364011871518635e-01,4.222470161203438210e-01,2.413183125635703086e-01,5.284141267160379352e-01,4.109981622385096567e-01,3.577740348168585993e-01,4.631642986066142886e-01,4.111152197537149555e-01,4.692943601106280282e-01,4.450271073697265600e-01,5.365476406046928437e-01,5.670980532453239187e-01
1.000000000000000000e+00,3.934859061137803704e-01,5.885754585295800423e-01,3.523800989674502060e-01,3.167244136354296913e-01,5.944077258116459150e-01,3.904097726428443216e-01,2.449619406397936239e-01,3.415333394478711759e-01,6.021231897974173020e-01,3.430272515445909609e-01,4.307697275729654995e-01,3.593673573423292744e-01,4.458322701416089773e-01,3.866271519534051904e-01,3.402313242086495437e-01,5.315184241456352154e-01
1.000000000000000000e+00,4.282743054310191866e-01,6.178978683446583187e-01,4.787830078704545245e-01,4.183975479842722001e-01,5.423547562568763469e-01,4.486203593245746690e-01,1.539081748189909393e-01,4.076957050381427861e-01,5.142381255663230899e-01,3.750066490396267715e-01,4.701208302552783991e-01,4.576912970839528416e-01,4.567020269129444809e-01,4.987248615194199153e-01,4.180193876915090923e-01,5.480061614609830212e-01
1.000000000000000000e+00,6.579937821327667136e-01,5.796407910209576686e-01,6.461548896764045535e-01,5.641801732216590315e-01,4.889890490549328450e-01,6.722346921906144912e-01,3.142565753549366181e-01,5.827264137653113130e-01,3.597128891195633393e-01,5.971240604110829020e-01,5.258866470759815392e-01,6.252320669190656321e-01,5.598221749971236116e-01,5.361855043870722426e-01,4.606625689328402995e-01,5.120702318600122149e-01
1.000000000000000000e+00,3.144450864569854343e-01,5.021634593150060555e-01,3.446904090037701263e-01,3.245467138953783692e-01,5.668489448242898243e-01,3.309550741459948431e-01,3.299573983099346464e-01,3.321055934532466947e-01,6.236290908291610702e-01,3.517021797744779854e-01,4.086317824794973297e-01,3.665995254582167795e-01,4.638749403332635968e-01,4.044293277468431480e-01,3.755624063513102184e-01,5.404681668200034261e-01
1.000000000000000000e+00,3.543259599370959245e-01,3.860298020132301722e-01,3.855941135969899181e-01,3.607338699189145959e-01,4.352626032579900994e-01,3.766651035206352027e-01,1.881348269412782548e-01,4.075733330346970607e-01,3.914446574903391318e-01,3.359000196542119565e-01,3.544239454002846568e-01,3.762561331262888054e-01,3.367317901517130063e-01,2.954497873877855452e-01,4.049529083297611076e-01,3.335919469516599456e-01
1.000000000000000000e+00,4.001913958298768947e-01,5.789599028326619656e-01,4.972096732207296754e-01,3.612217667739953120e-01,4.742978086562319451e-01,4.183314444228796725e-01,2.568805064170877617e-01,3.613587874524857302e-01,4.594056695523611733e-01,3.798974340253808979e-01,3.354244997745274293e-01,4.638451180705225885e-01,3.659366260547133876e-01,2.994493673516790411e-01,3.304003165116120577e-01,3.762413680097407287e-01
1.000000000000000000e+00,2.233134812132616387e-01,4.994125403286726050e-01,3.499607974619142192e-01,2.709214310913665158e-01,3.389616173326435167e-01,2.539193952690812495e-01,1.848241138618471613e-01,3.659850047376470017e-01,4.810764781850765393e-01,2.216926780412326881e-01,3.286456028021346176e-01,3.283034628579260539e-01,3.768693188326531773e-01,3.738133133351584370e-01,4.226214982962351319e-01,3.361004168848008011e-01
1.000000000000000000e+00,3.190042858149520488e-01,4.361765080322755339e-01,3.390888743519517856e-01,3.376671767666376001e-01,4.463786648705190263e-01,3.453937869181626374e-01,1.617994444076689409e-01,2.816392712628670858e-01,5.222760107936126328e-01,2.341619776061589775e-01,2.739744171362936132e-01,3.108782650446660356e-01,2.930055950705715562e-01,2.795880423030825401e-01,2.996830411090228297e-01,3.043055177093421659e-01
1.000000000000000000e+00,3.943433104512189535e-01,6.501643101871307229e-01,4.106172497108629416e-01,3.384731709766212182e-01,4.682256326961922732e-01,3.999409654036196193e-01,3.003095418657309446e-01,3.440795852220748796e-01,4.292393681944097206e-01,3.591349453796202629e-01,5.870507149953365644e-01,3.933186770829609769e-01,6.252691409501783815e-01,5.462271144974576442e-01,4.173241367478853214e-01,5.046351230766311646e-01
