1.000000000000000000e+00,1.711462704838749571e-01,5.588430182219547016e-01,4.522969932500179868e-01,4.624601898537707423e-01,2.915828692046610882e-01,2.788047410993516051e-01,2.927953493994173151e-01,9.455905355434637838e-02,3.030160477424005960e-01,3.782524621896078409e-01,4.794178624659775068e-01,7.782789608728021280e-01,4.288118844111171724e-01,4.190974526099000008e-01,2.362231922946437523e-01,4.160857153744248471e-01,2.723674913510388262e-01
1.000000000000000000e+00,1.184439862044854574e-01,4.676325344419812735e-01,3.426016540674103328e-01,3.611600536336345701e-01,2.269419461343429867e-01,2.815965189333551888e-01,2.185651694288431313e-01,1.436357871559497124e-01,2.267815345238254898e-01,2.852628946453196201e-01,4.370282502477561004e-01,7.005105624307049750e-01,5.910593566934567722e-01,3.474420425308096250e-01,1.677854832042222910e-01,3.215615445608194234e-01,1.520208849538923768e-01
1.000000000000000000e+00,1.977342486673516475e-01,4.893752366105134088e-01,3.677655312791862086e-01,2.934743819133256437e-01,1.705448562044648564e-01,2.456998471029155362e-01,1.739978202686997821e-01,7.149505914163424569e-02,2.351445635712795523e-01,3.274690375420458710e-01,3.928092310066421677e-01,7.543782735968573849e-01,5.248763419046991174e-01,3.107917617325615112e-01,2.281658105916080648e-01,3.399951715760862192e-01,2.249776445956254423e-01
1.000000000000000000e+00,6.321814425894585476e-02,3.969533767290593929e-01,4.068175113058578041e-01,2.878800543976198223e-01,2.688078754605134346e-01,2.793251257337153737e-01,2.929490010752882068e-01,1.329132999124122416e-01,2.740124637728796886e-01,3.598095717734967058e-01,4.585790263824703339e-01,8.079184079431124266e-01,3.879401540130663073e-01,3.105864492026554347e-01,1.759331707362329633e-01,3.356528771279174705e-01,1.898821752262778162e-01
1.000000000000000000e+00,1.965860517405894625e-01,4.497644037776019621e-01,3.061672760053227860e-01,2.566022105138419107e-01,2.564877357937664359e-01,2.224911973044557956e-01,2.588854229416219233e-01,1.303749599077325405e-01,2.479564783763749392e-01,3.051998373690578692e-01,3.741549552085733366e-01,6.561932279401332391e-01,3.471480907667596760e-01,3.651013258196863509e-01,2.207055238239133410e-01,3.298563840055240837e-01,2.574212201581680959e-01
1.000000000000000000e+00,1.852603924706542615e-01,4.645490305202520376e-01,1.803983271592013438e-01,1.044492899519469942e-01,1.214939040092341827e-01,2.742082321596844841e-01,1.384231913490082400e-01,1.609982215862642563e-01,1.187252396399123000e-01,1.271882247029447466e-01,2.087669001341139752e-01,7.472522073904477313e-01,3.582581142138792640e-01,1.141205860351267171e-01,1.112309877074831727e-01,1.402481754072057163e-01,2.289505160609903722e-01
1.000000000000000000e+00,1.076508034456690049e-01,5.011437808677848826e-01,2.201050009288482434e-01,2.108780084575352098e-01,9.044811367495667054e-02,3.137528680640394585e-01,8.369833495234232923e-02,1.485589356282815410e-01,1.757829763599839112e-01,8.711951249904729966e-02,2.281130947663271014e-01,7.303487421801546642e-01,6.253603045974572006e-02,2.400617592881838513e-01,6.054004371180989746e-02,1.937284984992934944e-01,9.886162851403723639e-02
1.000000000000000000e+00,1.344921722824647670e-01,5.642062968050199911e-01,2.764421553946940779e-01,3.389144155027251082e-01,3.466027399701283596e-01,2.797724413868322713e-01,3.409615265020838892e-01,1.509776788714027596e-01,2.103305314137856874e-01,3.454916313896205238e-01,2.856538543203178682e-01,7.223771593133998525e-01,4.589038315013131419e-01,3.094958500161310577e-01,1.983307468755631242e-01,2.671120980931908639e-01,2.582194859582144786e-01
1.000000000000000000e+00,2.456909966927165248e-02,4.693621640291013586e-01,2.801490038063631505e-01,2.555438670545878144e-01,2.006921653952347950e-01,2.549125003286324964e-01,2.168605081422882441e-01,1.102564493365342096e-01,2.231760867747472898e-01,2.219137503467057682e-01,2.989158692605177192e-01,7.515150327233480754e-01,1.704649155871774124e-01,2.644890504101889417e-01,8.522759044427180575e-02,2.354655982559719085e-01,1.432266889400042320e-01
1.000000000000000000e+00,1.933252554469138684e-01,4.999387729919261281e-01,2.332953519069489445e-01,2.302378593202109025e-01,1.756242727208930099e-01,2.441462380443466806e-01,1.966176896321944756e-01,5.318578501140243386e-02,1.032977318154660595e-01,1.371620516129094247e-01,2.987664392617559450e-01,6.516914406355561740e-01,3.602399318011435536e-01,1.101357392896122056e-01,1.182236972945215209e-01,1.611744781895299017e-01,1.971813069561236531e-01
1.000000000000000000e+00,5.761937148580099227e-02,4.601728030425436544e-01,4.680312593688718548e-01,4.228667273737577448e-01,2.798942128352390757e-01,2.101796531933116940e-01,2.940099291372623158e-01,1.404519945266071435e-01,3.356182651432633723e-01,3.637540974801560245e-01,4.875305600102749493e-01,8.022055321968516450e-01,6.236860929510321672e-01,5.275191721722655158e-01,1.722429796711661409e-01,5.268012482455431966e-01,2.349186343861828230e-01
1.000000000000000000e+00,1.447818641319695565e-01,5.802438970431313958e-01,1.763920984906767464e-01,2.258253095424591350e-01,1.440073859529589773e-01,2.491467997052748407e-01,1.676661423701171771e-01,6.319291590888466426e-02,1.021710398269970038e-01,1.418441613806649404e-01,2.087944695487524427e-01,7.729011154663996130e-01,4.047701116471468241e-01,1.592606900529527636e-01,9.295243709888190153e-02,1.987292514413077915e-01,9.199047884291515487e-02
1.000000000000000000e+00,1.046298031765404285e-01,5.461497522040829056e-01,2.679590171698346124e-01,2.383423176476330285e-01,2.254774572128267485e-01,3.040173124513814717e-01,2.085004990774642630e-01,1.735001020996882193e-01,2.520722338710070232e-01,2.487849227339035685e-01,3.064261233387787220e-01,7.297064579699178433e-01,3.701694219699104837e-01,2.377105284488562342e-01,1.340753643957354746e-01,2.522719226875909659e-01,1.406786282684742428e-01
1.000000000000000000e+00,1.603686735916361183e-01,4.581352752475814638e-01,3.454974056248456549e-01,2.520514670174737182e-01,1.344368106124070594e-01,3.098314988580456730e-01,1.410063631111523885e-01,1.680028765899296839e-01,2.840730511691361149e-01,1.852060568002793783e-01,4.407972474630285631e-01,7.216655129448765749e-01,4.642462480307730233e-01,3.416646826587681485e-01,1.415765861327493158e-01,3.046310316762390058e-01,1.737450993727198134e-01
1.000000000000000000e+00,1.735487913338445154e-01,5.187786607229637470e-01,1.103299595692130430e-01,1.015909200626909786e-01,1.105340359697930680e-01,2.678921539557738707e-01,9.282875584668166813e-02,1.371566617089620410e-01,1.022415911307989339e-01,7.815913889730249919e-02,2.020573501817277406e-01,7.261984127059157856e-01,3.384522000800448405e-01,1.148642764481856982e-01,8.347425251838905269e-02,5.649826858661626677e-02,1.552329469696291375e-01
1.000000000000000000e+00,8.577703207222595050e-02,5.874719341576383203e-01,4.139263984900590221e-01,3.859680450454205936e-01,2.740587988656632557e-01,2.336026908346051090e-01,2.968592083273028925e-01,1.167620154886633566e-01,3.221187361814492056e-01,3.864547362380348905e-01,4.495740902467382227e-01,7.049246924360000888e-01,2.854029554012428860e-01,3.150018044015064911e-01,2.018917258226981815e-01,3.451753372576182310e-01,2.400590897083974828e-01
1.000000000000000000e+00,1.128928362529434681e-01,5.074791524879257443e-01,5.363417109919152992e-01,4.543817778038508615e-01,3.529494432231948253e-01,2.618868440141585152e-01,3.851327100728973996e-01,5.637823895446680833e-02,3.645552207832881697e-01,4.869823256519706378e-01,6.002849036738804323e-01,6.952119019990796733e-01,5.552007354448514898e-01,3.510698063095931687e-01,2.698617267624817684e-01,4.011168139601166138e-01,2.711788618669118134e-01
1.000000000000000000e+00,1.116058321122776059e-01,6.217439332770273719e-01,2.441131946562182797e-01,2.800662319891714658e-01,1.486414837225127072e-01,2.388759807161243420e-01,1.798406600160418201e-01,1.487815365242694254e-01,1.887229397340109138e-01,2.349860226299013422e-01,2.926180099991113615e-01,7.599202395451136738e-01,4.385178192024885013e-01,2.768271535221485946e-01,1.314762803031190308e-01,3.297747948178134658e-01,1.063636236269043800e-01
1.000000000000000000e+00,1.872880441086091918e-01,4.611522678692269173e-01,2.805360156309950614e-01,2.741495810581237036e-01,1.794943847060635200e-01,2.097858181221226026e-01,1.967259194539053013e-01,1.441828555702466541e-01,1.907573451806783282e-01,1.065617359692916655e-01,2.905003872021675315e-01,7.512786073832248279e-01,2.748662472042161520e-01,2.225547359225538424e-01,1.113381593351129295e-01,2.581471499485713528e-01,1.133767733776309405e-01
1.000000000000000000e+00,1.337131905321945757e-01,5.010895264446121322e-01,2.861659450383458592e-01,2.195344585967627937e-01,2.346649484499891136e-01,2.377683464072792296e-01,2.659507335296559805e-01,1.765336431956294749e-01,2.564181618334354096e-01,2.731164140074533453e-01,3.269643468637546957e-01,7.831732546542581330e-01,2.843333475148308032e-01,1.478231773267468241e-01,1.636984899468221788e-01,1.425199401875360261e-01,1.881670062816652444e-01
1.000000000000000000e+00,1.205593988234878317e-01,5.495522252429627663e-01,4.477469501020567288e-01,3.493988929869038529e-01,3.555241145859879270e-01,2.241044389061151720e-01,3.567388983834530181e-01,9.762856828074011062e-02,3.008216219600070573e-01,4.851951936195345594e-01,5.098741094347852831e-01,7.462571229806806983e-01,3.472238782932902112e-01,3.246530982217609163e-01,2.643714086250603668e-01,3.872397406679098375e-01,3.516204554042433039e-01
1.000000000000000000e+00,1.676952482872564876e-01,4.536107874795073380e-01,4.681399746889042812e-01,4.745459074729362348e-01,3.953547240432431220e-01,2.078517352409175178e-01,4.095727986144601096e-01,1.973770203420272540e-01,3.620656128797615225e-01,4.412870205276265834e-01,4.873751328473552857e-01,7.507175209177159303e-01,6.346942908791416427e-01,4.926595704304064238e-01,2.716665751820486197e-01,4.474606004828383110e-01,2.851575836145483489e-01
1.000000000000000000e+00,4.197452245502102802e-02,4.998118454594973059e-01,3.919945251094465455e-01,3.686550723944820862e-01,2.817771273724263836e-01,2.876939785238121217e-01,2.525058746524022624e-01,1.108344810777027040e-01,2.732228595574781038e-01,2.888999053508978232e-01,4.592525206417923944e-01,7.733702067033420002e-01,4.913425338863918745e-01,3.256050320677272292e-01,1.271742879591109820e-01,3.113524090202706707e-01,1.796596629338353679e-01
1.000000000000000000e+00,1.877902181494018607e-01,4.105891601133398461e-01,4.060549954631063052e-01,2.807677578394198181e-01,2.831016907229979007e-01,2.413530697043058115e-01,2.794462919074542917e-01,9.179200516846702795e-02,2.649782674179468334e-01,2.438173646506745507e-01,4.445488429397246866e-01,8.134449551095296327e-01,2.994759740308959861e-01,2.526060608877502278e-01,1.838508309212256442e-01,3.094788857707027607e-01,1.722476222729150408e-01
1.000000000000000000e+00,4.707943849261328473e-02,5.517432003147194619e-01,3.723911875064789267e-01,3.732188367431237275e-01,2.417787690898552666e-01,1.902616610831614763e-01,2.483956362283719910e-01,1.164581530400953524e-01,2.579492839538651272e-01,2.631885110225086755e-01,3.798731571754682124e-01,6.370801510175948534e-01,3.113735509234921706e-01,3.738561689403341326e-01,1.163568178811975884e-01,3.752972454073433828e-01,1.544543583696967315e-01
1.000000000000000000e+00,1.486065056881673008e-01,4.482075804811951891e-01,3.018058105502181565e-01,2.422006362097318677e-01,1.420789972990053329e-01,2.083434610022648903e-01,2.059417834590712981e-01,1.168939878080454409e-01,2.118387727016820266e-01,2.483948393837953350e-01,3.492561836094221772e-01,7.572605606523257205e-01,4.044094352698336947e-01,3.105665552708431476e-01,1.585889894126508437e-01,2.870322002957526042e-01,1.938401204391577426e-01
1.000000000000000000e+00,1.398413137708026666e-01,4.585785684573486232e-01,3.953180851909529614e-01,3.168158481986428909e-01,3.368498380214232091e-01,1.973293430346798050e-01,3.466807065310815172e-01,2.104418138104306446e-01,3.437213626908652842e-01,3.957054664428895085e-01,4.513558472848135938e-01,8.611141955842630535e-01,3.820480118936556702e-01,3.685596514011926783e-01,2.369405092618340758e-01,3.538428589407792146e-01,2.564919255151619781e-01
1.000000000000000000e+00,2.270578394737192973e-01,5.200329994943146961e-01,2.464545344155865403e-01,3.062682089274161856e-01,2.512026552129733581e-01,2.567761863999630800e-01,2.403585475130624038e-01,6.255016935570854864e-02,1.572966088666341300e-01,3.145186345107754966e-01,2.808470441782973670e-01,7.717854505038512780e-01,3.263216982312834857e-01,1.766003311877447080e-01,2.222569509505742391e-01,2.068572848361361072e-01,2.730956868446129948e-01
1.000000000000000000e+00,1.610011018071324518e-01,5.157149444708842845e-01,3.482929220046145358e-01,2.776236017692061409e-01,2.566904906234850348e-01,2.582839057103699654e-01,2.636858335561607647e-01,1.014486559731792165e-01,2.366008311107044293e-01,3.360107563324219448e-01,3.485558212629506492e-01,7.605739316393522742e-01,3.601164796035291049e-01,2.596434574729983846e-01,2.074255307241280877e-01,2.464739787537538751e-01,2.515150270161869983e-01
1.000000000000000000e+00,1.125998487948765281e-01,5.388611625346846346e-01,2.843897177629242656e-01,3.212550702522224411e-01,1.835626507279764508e-01,2.364421651833066296e-01,1.818078771556732587e-01,1.060234761742911147e-01,2.309615608649644714e-01,2.614163804851125650e-01,3.108713596757940456e-01,7.667333863745691147e-01,4.349961261249078448e-01,2.773297337272855323e-01,1.502810692903305267e-01,2.818679795432396107e-01,1.473590016478520115e-01
1.000000000000000000e+00,1.675051870997234515e-01,5.685698948916995121e-01,4.658268342092524161e-01,4.300068345824595295e-01,3.175009857390964085e-01,3.143384457781172592e-01,3.182670820919765720e-01,1.630302218566087868e-01,3.281893264034605462e-01,4.741739940628579286e-01,4.803818670168935601e-01,8.021133872978142287e-01,3.794435902015964590e-01,4.573182083802197484e-01,2.872098297651494714e-01,4.022531636579411707e-01,2.369856868196166255e-01
1.000000000000000000e+00,1.758297459707497401e-01,5.118300369570647490e-01,4.335081187619165832e-01,4.286806001536140887e-01,3.413197149597866908e-01,2.913369954184703015e-01,3.591409407918917385e-01,8.083368769890943162e-02,2.913788823466682554e-01,3.864738735286099569e-01,4.890865141804405236e-01,7.021433544936523941e-01,4.478941555709624045e-01,4.149333747119135496e-01,2.443709189013140437e-01,4.452976425432764174e-01,2.689345354259335408e-01
1.000000000000000000e+00,1.224592783548954095e-01,4.618602696694832366e-01,1.151663445415971043e-01,9.958705452461197316e-02,6.093103548327793301e-02,2.369666614206344668e-01,7.574261448051067269e-02,1.242468433274390022e-01,9.928934585098951604e-02,5.893150728247342762e-02,2.058759017190343321e-01,7.642550028636891923e-01,2.410353147995676626e-01,7.312992560594763769e-02,4.784734196771191911e-02,6.352478348454664026e-02,3.741338067792617655e-02
1.000000000000000000e+00,1.793168281772506423e-01,4.735550252726605791e-01,2.642128384717786216e-01,2.946192438518223655e-01,2.291207769706037067e-01,1.914862171578899097e-01,2.323189842806033800e-01,7.203326346052774110e-02,1.924108214401747674e-01,2.868140620015061093e-01,3.017187551558409564e-01,6.439954597328356733e-01,2.332496689977988369e-01,2.856554434869969517e-01,1.916251285112462732e-01,2.330521571629497468e-01,2.353524295349311568e-01
1.000000000000000000e+00,1.285559208949993981e-01,4.796503991947514423e-01,3.238194641545477648e-01,3.381043560039729834e-01,3.139427689351554918e-01,2.829864977373599544e-01,3.166914851196174774e-01,1.413882898004968913e-01,2.515386637005599391e-01,2.562906208578020761e-01,4.005690037923101965e-01,7.493600129582367320e-01,4.984234310051557926e-01,2.622972736817963946e-01,1.554815157086966437e-01,2.901379642805172465e-01,1.089410265213980600e-01
1.000000000000000000e+00,1.988513897196621805e-01,6.039747158357442469e-01,3.442613433792911515e-01,3.718519042616168502e-01,2.430231375274832795e-01,2.544280987675803241e-01,2.291037389944165226e-01,8.794465346636523573e-02,2.309393757250613188e-01,1.372492748394015527e-01,3.986655390925066822e-01,8.164863445992242008e-01,5.397010430220304800e-01,2.739570141394147562e-01,1.350983567651160011e-01,3.479281786165811519e-01,2.068825628577208309e-01
1.000000000000000000e+00,1.706833084988490790e-01,4.754030975215168264e-01,1.994549840353651293e-01,1.840829035356678356e-01,9.264951781725944135e-02,2.554293924644985281e-01,1.049621294585331849e-01,1.449039466426028377e-01,2.023227793511170602e-01,8.423709010420254995e-02,2.621339889463086825e-01,7.910424563881975901e-01,5.651331467653337715e-01,1.681668637679806233e-01,8.900793756528836698e-02,1.539829699965825915e-01,8.320486389081239997e-02
1.000000000000000000e+00,8.773329622634715164e-02,5.551355933239177087e-01,3.607493095301291808e-01,3.743969722971264291e-01,1.819579707144074465e-01,2.228470633957665425e-01,1.849161872444952115e-01,2.939496472270559588e-02,2.327944564611556799e-01,3.021610859509528124e-01,4.004619159067230316e-01,7.397169837755089850e-01,2.664775031032375341e-01,3.138003403569477601e-01,1.558280961900257999e-01,3.502051447812232765e-01,1.938492083724799309e-01
1.000000000000000000e+00,1.445502043241220502e-01,5.545188811443145793e-01,4.343123024806079813e-01,4.167547076132285810e-01,2.910545084889011869e-01,2.744934769555694154e-01,3.153174426239028216e-01,1.464859669130779696e-01,3.142358084707896348e-01,3.097660674506064193e-01,4.206330744584056425e-01,8.051531949077409545e-01,4.978461426313242622e-01,4.295696710565400367e-01,1.961710172915335504e-01,4.437852546328925896e-01,1.536662021057295657e-01
1.000000000000000000e+00,1.365626883350171406e-01,5.486443440259050064e-01,8.411650802252422510e-02,2.397870358667308355e-01,9.883565106232741759e-03,2.261436666154182928e-01,3.659582850894780616e-03,1.442205117890515698e-01,8.719788562528647813e-02,7.890924944747013114e-02,1.745744569035636018e-01,7.924140811256975558e-01,4.714977053247910166e-01,1.995856132827538432e-01,5.656297493666200688e-02,1.911006578616588902e-01,6.367472454669584336e-02
1.000000000000000000e+00,1.916023205614730274e-01,5.797691578671787527e-01,2.963725231749526623e-01,3.560680536262342266e-01,3.098908118941439693e-01,2.323672544361664039e-01,2.768007939274192419e-01,1.284548490768814555e-01,2.425375586653871485e-01,2.922452179262892136e-01,3.520948718419654733e-01,8.534895997451954486e-01,3.779563362932376047e-01,3.129727100088641190e-01,2.045435834378495077e-01,3.665017555211244060e-01,2.121431807735680852e-01
1.000000000000000000e+00,1.729363924671908359e-01,4.888733743493390294e-01,4.941581958028654076e-01,3.378666728651576467e-01,2.735276960011767677e-01,2.692389514417458107e-01,2.892885611124054179e-01,1.529466107470753566e-01,3.752223235194780404e-01,4.312821793476745436e-01,4.942112858556489963e-01,7.864056604518508964e-01,4.951679083405032267e-01,3.274225728994295537e-01,2.754003998200770797e-01,3.659147952091269529e-01,3.523022762053387158e-01
1.000000000000000000e+00,9.387933264317610549e-02,5.479137869187433729e-01,4.862254494199866328e-01,4.297205035171137166e-01,3.863083840245339351e-01,2.217381489164970132e-01,4.159213635036106971e-01,6.367430750787338167e-02,3.238424679209198631e-01,4.288092038184356802e-01,5.692833572488804617e-01,7.124233719547801158e-01,4.257551218113072578e-01,4.425820656515403462e-01,2.253506857289082066e-01,4.206654786651399802e-01,2.249961268869806741e-01
1.000000000000000000e+00,1.589066349595121830e-01,5.203879755505570470e-01,3.861779860776914930e-01,3.672872635984723577e-01,2.989906536144099070e-01,3.109021934432899537e-01,2.876378077290036583e-01,1.137611875674467699e-01,2.472228516622019256e-01,3.512517888271994848e-01,4.017615738415741822e-01,6.577057707438068723e-01,6.867247546668978631e-01,3.174640257362379980e-01,2.163996691657268101e-01,3.723592081167034773e-01,1.783046582940088221e-01
1.000000000000000000e+00,1.132281472067905859e-01,4.306130023012264552e-01,3.289585304192227388e-01,3.241785750150352752e-01,2.870571151919526498e-01,1.685429053797375953e-01,2.814546886096410683e-01,2.732144865405288642e-02,1.784913388345198137e-01,2.909843612149014547e-01,3.833775479072479841e-01,8.132859165232324550e-01,3.583724108787592066e-01,2.098652819913892076e-01,1.569036185673384765e-01,2.983965476792401761e-01,1.785204761204552404e-01
1.000000000000000000e+00,1.567164746327771030e-01,4.828314928566700970e-01,2.969161630583654343e-01,2.483156224342031315e-01,2.112922055323975812e-01,3.031217251874783747e-01,2.027320868938863596e-01,1.349415962958510073e-01,2.409554603640500781e-01,2.246675383617663946e-01,3.317963926002966968e-01,7.141667324108932347e-01,3.026575499027872596e-01,1.959582523796700171e-01,1.549417496794718851e-01,2.372772835731645213e-01,1.469791831358771561e-01
1.000000000000000000e+00,1.086731603493665543e-01,5.255956479688681515e-01,3.391763055744949074e-01,2.542817602906499164e-01,1.463358363341434043e-01,2.399036345860312558e-01,1.405873959515243077e-01,1.421949565884082223e-01,2.808427032053985584e-01,1.503551798528203198e-01,4.074070509427777931e-01,7.091041687285102313e-01,4.038947257854970108e-01,3.085554550459342349e-01,9.839391529275023918e-02,3.087210347218487527e-01,1.062969707555035115e-01
1.000000000000000000e+00,1.965632270590944586e-01,5.629309718268191709e-01,4.593343125889994272e-01,4.522305262586945318e-01,3.902029397268289568e-01,2.658592126294062052e-01,3.868609072471740906e-01,1.882256428815998472e-01,3.345022417957767003e-01,3.574531568091051104e-01,4.866800074112592189e-01,7.299762197528582020e-01,5.372741031434307146e-01,3.947334171371463252e-01,2.529184499892446203e-01,3.966902483971145865e-01,3.108323845169977950e-01
1.000000000000000000e+00,1.339930740695807754e-01,5.300118615593315541e-01,5.222054835731328171e-02,1.036268907411219409e-01,1.060023710106555161e-01,2.670979770833242228e-01,9.724478038940666258e-02,6.714227407847024598e-02,3.211544007888989666e-02,1.182222371836478131e-01,1.095214814406824805e-01,6.907772414787218818e-01,1.327593959677046409e-01,6.994194793344868377e-02,7.452660564129817700e-02,1.242950416819055132e-01,1.016662463286363144e-01
1.000000000000000000e+00,1.165695663390960285e-01,5.220128665084420305e-01,1.691692284232715060e-01,2.597149749623520743e-01,1.794590874617616183e-01,3.112000604844950002e-01,2.086414904408918913e-01,1.329559639529573900e-01,1.249251841332913032e-01,2.500530560911153888e-01,2.713923485371600441e-01,8.010014142430732509e-01,2.768362600462647705e-01,2.103611726348805222e-01,1.319823075095970799e-01,2.329385791497475822e-01,1.697170882041312001e-01
1.000000000000000000e+00,1.197973755428781012e-01,5.015597703207342883e-01,3.064681723651060397e-01,3.340395631514797570e-01,3.185809630100120970e-01,2.594648818217872854e-01,3.497585235423303351e-01,1.078146930652388868e-01,2.277970225079001820e-01,4.306827453164789876e-01,3.573819424084737073e-01,6.447732140113647814e-01,4.655121747756909567e-01,2.770930144331963940e-01,2.321080401143099936e-01,3.273174648717342428e-01,2.673343629597347282e-01
1.000000000000000000e+00,1.475851969567396893e-01,4.506364452252953900e-01,3.848122601852093094e-01,2.729110933483434587e-01,1.313871557175587679e-01,1.813398559077747108e-01,1.401782032891277507e-01,1.048478502817317692e-01,2.924137069357422014e-01,1.841535795575545975e-01,4.793856870846122109e-01,8.425468028884378624e-01,3.791917921709370143e-01,2.493501393754272988e-01,1.354900820123920990e-01,2.477387702553546511e-01,8.895611215894316803e-02
1.000000000000000000e+00,1.182975303711008147e-01,4.652224805011276332e-01,2.353330166096659903e-01,2.403412376295595010e-01,2.108527425111302311e-01,2.200212727180847760e-01,2.119708814259989582e-01,1.106829819976949680e-01,1.503181365511880307e-01,1.628523287993853541e-01,2.730545593763905599e-01,7.820276575684944609e-01,4.512525597462391236e-01,2.640817431701798501e-01,9.872402732950395776e-02,2.120845095550981108e-01,1.364369160692817384e-01
1.000000000000000000e+00,1.354127846433633986e-01,4.760054579814161912e-01,5.169941584863643191e-01,3.329936655498934028e-01,3.373534242475442202e-01,2.101337802126671817e-01,3.145700416777453268e-01,9.125533338482126611e-02,3.468720794221963888e-01,3.689584738377977291e-01,5.647973032655310144e-01,7.636210710277687719e-01,2.992045411570795066e-01,4.239388339030333297e-01,2.231065098058753748e-01,4.230426165023131735e-01,2.297898009428508415e-01
